game_id,game,config,time_budget_s,max_nodes,max_entries,agent_first,agent_second,winner,plies,end_reason,seed,workers
isolation.main.random-alpha_beta.t6,isolation,main,0.1,50000,200000,random,alpha_beta,second,16,no_moves,10705677222010491121,1
isolation.main.alpha_beta-random.t6,isolation,main,0.1,50000,200000,alpha_beta,random,first,13,no_moves,13685919747881217724,1
isolation.main.random-mcts.t6,isolation,main,0.1,50000,200000,random,mcts,second,12,no_moves,8166438007529218908,1
isolation.main.mcts-random.t6,isolation,main,0.1,50000,200000,mcts,random,first,11,no_moves,5097706981022850335,1
isolation.main.heuristic-alpha_beta.t6,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,14,no_moves,15785215877942929729,1
isolation.main.alpha_beta-heuristic.t6,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,11303595834297897576,1
isolation.main.heuristic-mcts.t6,isolation,main,0.1,50000,200000,heuristic,mcts,second,20,no_moves,5699810984106223006,1
isolation.main.mcts-heuristic.t6,isolation,main,0.1,50000,200000,mcts,heuristic,first,19,no_moves,5462300054894629121,1
isolation.main.alpha_beta-mcts.t6,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,11,no_moves,18358966751161356750,1
isolation.main.mcts-alpha_beta.t6,isolation,main,0.1,50000,200000,mcts,alpha_beta,second,14,no_moves,1528896300388296808,1
isolation.hard.random-heuristic.t6,isolation,hard,0.02,50000,200000,random,heuristic,second,18,no_moves,15696206669120396463,1
isolation.hard.heuristic-random.t6,isolation,hard,0.02,50000,200000,heuristic,random,first,13,no_moves,895121628573055663,1
isolation.hard.random-alpha_beta.t6,isolation,hard,0.02,50000,200000,random,alpha_beta,second,8,no_moves,10809229665741888805,1
isolation.hard.alpha_beta-random.t6,isolation,hard,0.02,50000,200000,alpha_beta,random,first,13,no_moves,7950993459686560903,1
isolation.hard.random-mcts.t6,isolation,hard,0.02,50000,200000,random,mcts,second,10,no_moves,13297144546183883682,1
isolation.hard.mcts-random.t6,isolation,hard,0.02,50000,200000,mcts,random,first,13,no_moves,18063371114050064354,1
isolation.hard.heuristic-alpha_beta.t6,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,18,no_moves,3748806877763433250,1
isolation.hard.alpha_beta-heuristic.t6,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,14329642202070521653,1
isolation.hard.heuristic-mcts.t6,isolation,hard,0.02,50000,200000,heuristic,mcts,second,20,no_moves,13400945805840294663,1
isolation.hard.mcts-heuristic.t6,isolation,hard,0.02,50000,200000,mcts,heuristic,first,19,no_moves,8246453570369963598,1
isolation.hard.alpha_beta-mcts.t6,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,15,no_moves,4807984723298904821,1
isolation.hard.mcts-alpha_beta.t6,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,22,no_moves,5348341281727996150,1
uttt.easy.random-heuristic.t6,uttt,easy,2.0,50000,200000,random,heuristic,second,42,line,17954765297463572232,1
uttt.easy.heuristic-random.t6,uttt,easy,2.0,50000,200000,heuristic,random,draw,56,early_draw,1799625572240652613,1
uttt.easy.random-alpha_beta.t6,uttt,easy,2.0,50000,200000,random,alpha_beta,second,48,line,14953633161685229959,1
uttt.easy.alpha_beta-random.t6,uttt,easy,2.0,50000,200000,alpha_beta,random,first,31,line,16980491684343362661,1
uttt.easy.random-mcts.t6,uttt,easy,2.0,50000,200000,random,mcts,second,34,line,4238525716532482809,1
uttt.easy.mcts-random.t6,uttt,easy,2.0,50000,200000,mcts,random,first,43,line,17051950459349779968,1
uttt.easy.heuristic-alpha_beta.t6,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,38,line,7090390387344324172,1
uttt.easy.alpha_beta-heuristic.t6,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,33,line,14818806706801856570,1
uttt.easy.heuristic-mcts.t6,uttt,easy,2.0,50000,200000,heuristic,mcts,second,34,line,600932176605864877,1
uttt.easy.mcts-heuristic.t6,uttt,easy,2.0,50000,200000,mcts,heuristic,first,35,line,7821326204515142704,1
uttt.easy.alpha_beta-mcts.t6,uttt,easy,2.0,50000,200000,alpha_beta,mcts,first,45,line,14810665772252673810,1
uttt.easy.mcts-alpha_beta.t6,uttt,easy,2.0,50000,200000,mcts,alpha_beta,second,46,line,16790803007445328481,1
uttt.main.random-heuristic.t6,uttt,main,0.5,50000,200000,random,heuristic,second,36,line,17058129968997108613,1
uttt.main.heuristic-random.t6,uttt,main,0.5,50000,200000,heuristic,random,first,47,line,10465914094070368035,1
uttt.main.random-alpha_beta.t6,uttt,main,0.5,50000,200000,random,alpha_beta,second,40,line,9912326590947990350,1
uttt.main.alpha_beta-random.t6,uttt,main,0.5,50000,200000,alpha_beta,random,first,33,line,889538909913573583,1
uttt.main.random-mcts.t6,uttt,main,0.5,50000,200000,random,mcts,second,42,line,14390086691589188873,1
uttt.main.mcts-random.t6,uttt,main,0.5,50000,200000,mcts,random,first,39,line,10188021627522309431,1
uttt.main.heuristic-alpha_beta.t6,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,38,line,11667029174681104542,1
uttt.main.alpha_beta-heuristic.t6,uttt,main,0.5,50000,200000,alpha_beta,heuristic,first,23,line,3257009199239224715,1
uttt.main.heuristic-mcts.t6,uttt,main,0.5,50000,200000,heuristic,mcts,second,36,line,1819329738881915954,1
uttt.main.mcts-heuristic.t6,uttt,main,0.5,50000,200000,mcts,heuristic,first,45,line,16017268784548467725,1
uttt.main.alpha_beta-mcts.t6,uttt,main,0.5,50000,200000,alpha_beta,mcts,draw,58,early_draw,18143470486532343317,1
uttt.main.mcts-alpha_beta.t6,uttt,main,0.5,50000,200000,mcts,alpha_beta,first,49,line,11927670632218272273,1
uttt.hard.random-heuristic.t6,uttt,hard,0.1,50000,200000,random,heuristic,second,36,line,1039776057197464147,1
uttt.hard.heuristic-random.t6,uttt,hard,0.1,50000,200000,heuristic,random,first,41,line,1488605341573395446,1
uttt.hard.random-alpha_beta.t6,uttt,hard,0.1,50000,200000,random,alpha_beta,second,52,line,12512820152049786241,1
uttt.hard.alpha_beta-random.t6,uttt,hard,0.1,50000,200000,alpha_beta,random,first,43,line,1566825674326049498,1
uttt.hard.random-mcts.t6,uttt,hard,0.1,50000,200000,random,mcts,second,42,line,7463513173487151975,1
uttt.hard.mcts-random.t6,uttt,hard,0.1,50000,200000,mcts,random,first,33,line,11171942413151792057,1
uttt.hard.heuristic-alpha_beta.t6,uttt,hard,0.1,50000,200000,heuristic,alpha_beta,second,30,line,17017162336670713608,1
uttt.hard.alpha_beta-heuristic.t6,uttt,hard,0.1,50000,200000,alpha_beta,heuristic,first,41,line,4284713723302762950,1
uttt.hard.heuristic-mcts.t6,uttt,hard,0.1,50000,200000,heuristic,mcts,second,42,line,15667160064788604436,1
uttt.hard.mcts-heuristic.t6,uttt,hard,0.1,50000,200000,mcts,heuristic,first,29,line,678478946906437620,1
uttt.hard.alpha_beta-mcts.t6,uttt,hard,0.1,50000,200000,alpha_beta,mcts,first,45,line,17531152598236138464,1
uttt.hard.mcts-alpha_beta.t6,uttt,hard,0.1,50000,200000,mcts,alpha_beta,second,44,line,2788537216878718505,1
ataxx.easy.random-heuristic.t6,ataxx,easy,2.0,50000,200000,random,heuristic,second,14,eliminated,16531982149097712692,1
ataxx.easy.heuristic-random.t6,ataxx,easy,2.0,50000,200000,heuristic,random,first,7,eliminated,13545692495374120696,1
ataxx.easy.random-alpha_beta.t6,ataxx,easy,2.0,50000,200000,random,alpha_beta,second,6,eliminated,15600710904214844512,1
ataxx.easy.alpha_beta-random.t6,ataxx,easy,2.0,50000,200000,alpha_beta,random,first,11,eliminated,11651373976179067563,1
ataxx.easy.random-mcts.t6,ataxx,easy,2.0,50000,200000,random,mcts,second,10,eliminated,376514717497087116,1
ataxx.easy.mcts-random.t6,ataxx,easy,2.0,50000,200000,mcts,random,first,9,eliminated,7632486734941237194,1
ataxx.easy.heuristic-alpha_beta.t6,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,80,board_full,5375210405351066128,1
ataxx.easy.alpha_beta-heuristic.t6,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,74,board_full,5781160731088829755,1
ataxx.easy.heuristic-mcts.t6,ataxx,easy,2.0,50000,200000,heuristic,mcts,second,70,board_full,16494021772775870407,1
ataxx.easy.mcts-heuristic.t6,ataxx,easy,2.0,50000,200000,mcts,heuristic,second,74,board_full,14996625516627549104,1
ataxx.easy.alpha_beta-mcts.t6,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,83,board_full,4214120761642859424,1
ataxx.easy.mcts-alpha_beta.t6,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,90,board_full,10256911300679491582,1
ataxx.main.random-heuristic.t6,ataxx,main,0.5,50000,200000,random,heuristic,second,10,eliminated,544205885675070071,1
ataxx.main.heuristic-random.t6,ataxx,main,0.5,50000,200000,heuristic,random,first,13,eliminated,3157760569359377560,1
ataxx.main.random-alpha_beta.t6,ataxx,main,0.5,50000,200000,random,alpha_beta,second,20,eliminated,7856745628126888333,1
ataxx.main.alpha_beta-random.t6,ataxx,main,0.5,50000,200000,alpha_beta,random,first,9,eliminated,7540748833268164414,1
ataxx.main.random-mcts.t6,ataxx,main,0.5,50000,200000,random,mcts,second,8,eliminated,5675074182430642139,1
ataxx.main.mcts-random.t6,ataxx,main,0.5,50000,200000,mcts,random,first,9,eliminated,8520729481331969508,1
ataxx.main.heuristic-alpha_beta.t6,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,second,20,eliminated,10667294230920196300,1
ataxx.main.alpha_beta-heuristic.t6,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,76,board_full,18314192787199629433,1
ataxx.main.heuristic-mcts.t6,ataxx,main,0.5,50000,200000,heuristic,mcts,first,83,board_full,13234082204549455581,1
ataxx.main.mcts-heuristic.t6,ataxx,main,0.5,50000,200000,mcts,heuristic,second,80,board_full,1690268024509995533,1
ataxx.main.alpha_beta-mcts.t6,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,79,board_full,10091975138293255917,1
ataxx.main.mcts-alpha_beta.t6,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,84,board_full,4631470576037551697,1
ataxx.hard.random-heuristic.t6,ataxx,hard,0.1,50000,200000,random,heuristic,second,14,eliminated,13506853955624540436,1
ataxx.hard.heuristic-random.t6,ataxx,hard,0.1,50000,200000,heuristic,random,first,7,eliminated,10174139981313609981,1
ataxx.hard.random-alpha_beta.t6,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,12,eliminated,9052066905914208024,1
ataxx.hard.alpha_beta-random.t6,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,9,eliminated,2645768786871804406,1
ataxx.hard.random-mcts.t6,ataxx,hard,0.1,50000,200000,random,mcts,second,8,eliminated,6879934677881577544,1
ataxx.hard.mcts-random.t6,ataxx,hard,0.1,50000,200000,mcts,random,first,5,eliminated,8515221201274446959,1
ataxx.hard.heuristic-alpha_beta.t6,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,second,86,board_full,11616081321060963251,1
ataxx.hard.alpha_beta-heuristic.t6,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,88,board_full,3064852587692233524,1
ataxx.hard.heuristic-mcts.t6,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,7,eliminated,17807228660642636883,1
ataxx.hard.mcts-heuristic.t6,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,80,board_full,3350996294379657138,1
ataxx.hard.alpha_beta-mcts.t6,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,83,board_full,2134699485796683359,1
ataxx.hard.mcts-alpha_beta.t6,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,14,eliminated,13628519692730438881,1
isolation.easy.random-heuristic.t7,isolation,easy,0.5,50000,200000,random,heuristic,first,19,no_moves,16688641479213954823,1
isolation.easy.heuristic-random.t7,isolation,easy,0.5,50000,200000,heuristic,random,first,17,no_moves,16198021467377125215,1
isolation.easy.random-alpha_beta.t7,isolation,easy,0.5,50000,200000,random,alpha_beta,second,8,no_moves,14369876000575136757,1
isolation.easy.alpha_beta-random.t7,isolation,easy,0.5,50000,200000,alpha_beta,random,first,7,no_moves,718466020365017991,1
isolation.easy.random-mcts.t7,isolation,easy,0.5,50000,200000,random,mcts,second,8,no_moves,12620463502530856440,1
isolation.easy.mcts-random.t7,isolation,easy,0.5,50000,200000,mcts,random,first,15,no_moves,5136136922098878371,1
isolation.easy.heuristic-alpha_beta.t7,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,16,no_moves,3085012303066036657,1
isolation.easy.alpha_beta-heuristic.t7,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,4087744247503050346,1
isolation.easy.heuristic-mcts.t7,isolation,easy,0.5,50000,200000,heuristic,mcts,second,16,no_moves,18419019537239814141,1
isolation.easy.mcts-heuristic.t7,isolation,easy,0.5,50000,200000,mcts,heuristic,second,20,no_moves,12890798715107105079,1
isolation.easy.alpha_beta-mcts.t7,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,13843672520302972632,1
isolation.easy.mcts-alpha_beta.t7,isolation,easy,0.5,50000,200000,mcts,alpha_beta,second,14,no_moves,5497459130423945417,1
isolation.main.random-heuristic.t7,isolation,main,0.1,50000,200000,random,heuristic,second,18,no_moves,5615954411946804095,1
isolation.main.heuristic-random.t7,isolation,main,0.1,50000,200000,heuristic,random,second,16,no_moves,16190198865465567334,1
isolation.main.random-alpha_beta.t7,isolation,main,0.1,50000,200000,random,alpha_beta,second,12,no_moves,17110529022311445348,1
isolation.main.alpha_beta-random.t7,isolation,main,0.1,50000,200000,alpha_beta,random,first,7,no_moves,6178969673441443420,1
isolation.main.random-mcts.t7,isolation,main,0.1,50000,200000,random,mcts,second,12,no_moves,11094500827403510280,1
isolation.main.mcts-random.t7,isolation,main,0.1,50000,200000,mcts,random,first,23,no_moves,9247236383490622553,1
isolation.main.heuristic-alpha_beta.t7,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,14,no_moves,14162201667853484865,1
isolation.main.alpha_beta-heuristic.t7,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,6389410943358210633,1
isolation.main.heuristic-mcts.t7,isolation,main,0.1,50000,200000,heuristic,mcts,second,14,no_moves,9873452611374785144,1
isolation.main.mcts-heuristic.t7,isolation,main,0.1,50000,200000,mcts,heuristic,first,15,no_moves,3756056667435560833,1
isolation.main.alpha_beta-mcts.t7,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,9,no_moves,926534348223617749,1
isolation.main.mcts-alpha_beta.t7,isolation,main,0.1,50000,200000,mcts,alpha_beta,first,19,no_moves,14114107295550126430,1
isolation.hard.random-heuristic.t7,isolation,hard,0.02,50000,200000,random,heuristic,first,19,no_moves,6912369147837700392,1
isolation.hard.heuristic-random.t7,isolation,hard,0.02,50000,200000,heuristic,random,first,13,no_moves,14062976068491463949,1
isolation.hard.random-alpha_beta.t7,isolation,hard,0.02,50000,200000,random,alpha_beta,second,8,no_moves,12405652666975206613,1
isolation.hard.alpha_beta-random.t7,isolation,hard,0.02,50000,200000,alpha_beta,random,first,13,no_moves,12277352564626667635,1
isolation.hard.random-mcts.t7,isolation,hard,0.02,50000,200000,random,mcts,second,16,no_moves,6335018799897295713,1
isolation.hard.mcts-random.t7,isolation,hard,0.02,50000,200000,mcts,random,first,17,no_moves,5460796617613367343,1
isolation.hard.heuristic-alpha_beta.t7,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,18,no_moves,6972525466406126874,1
isolation.hard.alpha_beta-heuristic.t7,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,2370005650328001834,1
isolation.hard.heuristic-mcts.t7,isolation,hard,0.02,50000,200000,heuristic,mcts,second,16,no_moves,3814376831027249264,1
isolation.hard.mcts-heuristic.t7,isolation,hard,0.02,50000,200000,mcts,heuristic,second,20,no_moves,7937161702716228552,1
isolation.hard.alpha_beta-mcts.t7,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,9,no_moves,12319150900110650005,1
isolation.hard.mcts-alpha_beta.t7,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,12,no_moves,15882501384025782038,1
uttt.easy.random-heuristic.t7,uttt,easy,2.0,50000,200000,random,heuristic,second,38,line,10078684546431878633,1
uttt.easy.heuristic-random.t7,uttt,easy,2.0,50000,200000,heuristic,random,first,33,line,5915474015528565674,1
uttt.easy.random-alpha_beta.t7,uttt,easy,2.0,50000,200000,random,alpha_beta,second,42,line,15871492341732903008,1
uttt.easy.alpha_beta-random.t7,uttt,easy,2.0,50000,200000,alpha_beta,random,first,37,line,9330493308011242098,1
uttt.easy.random-mcts.t7,uttt,easy,2.0,50000,200000,random,mcts,second,30,line,2342693921108272823,1
uttt.easy.mcts-random.t7,uttt,easy,2.0,50000,200000,mcts,random,first,29,line,1058651178937005072,1
uttt.easy.heuristic-alpha_beta.t7,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,30,line,1244512081107307408,1
uttt.easy.alpha_beta-heuristic.t7,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,37,line,4126063793298681549,1
uttt.easy.heuristic-mcts.t7,uttt,easy,2.0,50000,200000,heuristic,mcts,second,32,line,8167545540588023986,1
uttt.easy.mcts-heuristic.t7,uttt,easy,2.0,50000,200000,mcts,heuristic,first,39,line,18155603127463956867,1
uttt.easy.alpha_beta-mcts.t7,uttt,easy,2.0,50000,200000,alpha_beta,mcts,first,51,line,1833190744686232894,1
uttt.easy.mcts-alpha_beta.t7,uttt,easy,2.0,50000,200000,mcts,alpha_beta,draw,55,early_draw,15349298653220597717,1
uttt.main.random-heuristic.t7,uttt,main,0.5,50000,200000,random,heuristic,second,38,line,15822956567274740351,1
uttt.main.heuristic-random.t7,uttt,main,0.5,50000,200000,heuristic,random,first,33,line,4104407909230191947,1
uttt.main.random-alpha_beta.t7,uttt,main,0.5,50000,200000,random,alpha_beta,second,34,line,8461864803173045085,1
uttt.main.alpha_beta-random.t7,uttt,main,0.5,50000,200000,alpha_beta,random,first,41,line,544951244854168636,1
uttt.main.random-mcts.t7,uttt,main,0.5,50000,200000,random,mcts,second,32,line,11379939624016338191,1
uttt.main.mcts-random.t7,uttt,main,0.5,50000,200000,mcts,random,first,43,line,5604610656206676028,1
uttt.main.heuristic-alpha_beta.t7,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,40,line,18219135357453529107,1
uttt.main.alpha_beta-heuristic.t7,uttt,main,0.5,50000,200000,alpha_beta,heuristic,first,23,line,16802702858094445134,1
uttt.main.heuristic-mcts.t7,uttt,main,0.5,50000,200000,heuristic,mcts,second,32,line,17343672926245711203,1
uttt.main.mcts-heuristic.t7,uttt,main,0.5,50000,200000,mcts,heuristic,first,35,line,12112476560182701799,1
uttt.main.alpha_beta-mcts.t7,uttt,main,0.5,50000,200000,alpha_beta,mcts,first,47,line,11636023719462143527,1
uttt.main.mcts-alpha_beta.t7,uttt,main,0.5,50000,200000,mcts,alpha_beta,draw,57,early_draw,12288577773313049839,1
uttt.hard.random-heuristic.t7,uttt,hard,0.1,50000,200000,random,heuristic,second,40,line,1142371410751182924,1
uttt.hard.heuristic-random.t7,uttt,hard,0.1,50000,200000,heuristic,random,first,39,line,12217077527261235173,1
uttt.hard.random-alpha_beta.t7,uttt,hard,0.1,50000,200000,random,alpha_beta,second,38,line,7957324793962165215,1
uttt.hard.alpha_beta-random.t7,uttt,hard,0.1,50000,200000,alpha_beta,random,first,37,line,17220416538743677065,1
uttt.hard.random-mcts.t7,uttt,hard,0.1,50000,200000,random,mcts,second,34,line,13879134593323420100,1
uttt.hard.mcts-random.t7,uttt,hard,0.1,50000,200000,mcts,random,first,37,line,1290686183528199988,1
