game_id,ply,agent,side,tag,elapsed_s,nodes,simulations,depth,move,legal_move_count,tt_lookups,tt_hits,tt_size,mcts_tree_nodes,mcts_reused_nodes
uttt.easy.random-alpha_beta.t23,2,random,0,normal,0.000010,1,,,0.8,9,,,,,
uttt.easy.random-alpha_beta.t23,3,alpha_beta,1,time-limited,2.001145,28184,,7,8.2,9,7567,2202,10771,,
uttt.easy.random-alpha_beta.t23,4,random,0,normal,0.000008,1,,,2.2,9,,,,,
uttt.easy.random-alpha_beta.t23,5,alpha_beta,1,time-limited,2.000202,30024,,7,2.3,8,9490,2720,17541,,
uttt.easy.random-alpha_beta.t23,6,random,0,normal,0.000008,1,,,3.0,9,,,,,
uttt.easy.random-alpha_beta.t23,7,alpha_beta,1,time-limited,2.000861,30183,,8,0.4,8,10125,2971,24694,,
uttt.easy.random-alpha_beta.t23,8,random,0,normal,0.000008,1,,,4.2,9,,,,,
uttt.easy.random-alpha_beta.t23,9,alpha_beta,1,time-limited,2.000140,30567,,8,2.5,7,10072,2734,32032,,
uttt.easy.random-alpha_beta.t23,10,random,0,normal,0.000009,1,,,5.8,9,,,,,
uttt.easy.random-alpha_beta.t23,11,alpha_beta,1,time-limited,2.000800,29928,,7,8.6,8,9403,1539,39892,,
uttt.easy.random-alpha_beta.t23,12,random,0,normal,0.000007,1,,,6.3,8,,,,,
uttt.easy.random-alpha_beta.t23,13,alpha_beta,1,time-limited,2.000388,29320,,7,3.6,8,8698,1908,46681,,
uttt.easy.random-alpha_beta.t23,14,random,0,normal,0.000009,1,,,6.8,7,,,,,
uttt.easy.random-alpha_beta.t23,15,alpha_beta,1,time-limited,2.000948,33383,,8,8.4,7,11397,3034,55044,,
uttt.easy.random-alpha_beta.t23,16,random,0,normal,0.000007,1,,,4.0,8,,,,,
uttt.easy.random-alpha_beta.t23,17,alpha_beta,1,time-limited,2.000204,34343,,8,0.7,7,10446,3251,62239,,
uttt.easy.random-alpha_beta.t23,18,random,0,normal,0.000008,1,,,7.2,9,,,,,
uttt.easy.random-alpha_beta.t23,19,alpha_beta,1,time-limited,2.000253,35687,,8,2.0,6,11645,3828,70055,,
uttt.easy.random-alpha_beta.t23,20,random,0,normal,0.000008,1,,,0.6,6,,,,,
uttt.easy.random-alpha_beta.t23,21,alpha_beta,1,time-limited,2.000547,35191,,8,6.1,6,11220,2782,78492,,
uttt.easy.random-alpha_beta.t23,22,random,0,normal,0.000007,1,,,1.1,8,,,,,
uttt.easy.random-alpha_beta.t23,23,alpha_beta,1,time-limited,2.000784,36807,,8,1.0,7,12178,2415,88255,,
uttt.easy.random-alpha_beta.t23,24,random,0,normal,0.000008,1,,,0.5,5,,,,,
uttt.easy.random-alpha_beta.t23,25,alpha_beta,1,time-limited,2.000485,37895,,8,5.7,8,13308,2981,98581,,
uttt.easy.random-alpha_beta.t23,26,random,0,normal,0.000007,1,,,7.1,8,,,,,
uttt.easy.random-alpha_beta.t23,27,alpha_beta,1,time-limited,2.000473,39334,,9,1.7,6,11337,4192,105723,,
uttt.easy.random-alpha_beta.t23,28,random,0,normal,0.000008,1,,,7.3,7,,,,,
uttt.easy.random-alpha_beta.t23,29,alpha_beta,1,time-limited,2.000247,38710,,9,3.2,7,12834,4923,113633,,
uttt.easy.random-alpha_beta.t23,30,random,0,normal,0.000007,1,,,2.1,5,,,,,
uttt.easy.random-alpha_beta.t23,31,alpha_beta,1,time-limited,2.000708,40614,,9,1.2,5,13833,4540,122921,,
uttt.easy.random-alpha_beta.t23,32,random,0,normal,0.000007,1,,,2.8,4,,,,,
uttt.easy.random-alpha_beta.t23,33,alpha_beta,1,time-limited,2.000594,43399,,8,0.1,42,15895,6375,132440,,
uttt.easy.random-alpha_beta.t23,34,random,0,normal,0.000007,1,,,1.3,4,,,,,
uttt.easy.random-alpha_beta.t23,35,alpha_beta,1,time-limited,2.000682,42487,,8,3.5,6,12362,3030,141767,,
uttt.easy.random-alpha_beta.t23,36,random,0,normal,0.000008,1,,,5.0,7,,,,,
uttt.easy.random-alpha_beta.t23,37,alpha_beta,1,time-limited,2.000194,51639,,8,6.2,35,21269,7991,155044,,
uttt.easy.random-alpha_beta.t23,38,random,0,normal,0.000006,1,,,2.7,3,,,,,
uttt.easy.random-alpha_beta.t23,39,alpha_beta,1,time-limited,2.000494,65573,,10,7.5,6,26098,6878,174264,,
uttt.easy.random-alpha_beta.t23,40,random,0,normal,0.000007,1,,,5.5,6,,,,,
uttt.easy.random-alpha_beta.t23,41,alpha_beta,1,time-limited,2.000318,68837,,10,5.3,5,26721,5535,195443,,
uttt.easy.random-alpha_beta.t23,42,random,0,normal,0.000008,1,,,3.1,5,,,,,
uttt.easy.random-alpha_beta.t23,43,alpha_beta,1,normal,0.001900,30,,2,1.4,3,3,3,195443,,
uttt.easy.random-alpha_beta.t23,44,random,0,normal,0.000004,1,,,4.8,7,,,,,
uttt.easy.random-alpha_beta.t23,45,alpha_beta,1,normal,0.001474,23,,1,3.4,23,0,0,195443,,
uttt.easy.alpha_beta-random.t23,0,alpha_beta,0,time-limited,2.000159,33369,,6,0.0,81,12053,2918,9134,,
uttt.easy.alpha_beta-random.t23,1,random,1,normal,0.000008,1,,,0.6,8,,,,,
uttt.easy.alpha_beta-random.t23,2,alpha_beta,0,time-limited,2.000897,28968,,7,6.1,9,7671,2148,14656,,
uttt.easy.alpha_beta-random.t23,3,random,1,normal,0.000007,1,,,1.2,9,,,,,
uttt.easy.alpha_beta-random.t23,4,alpha_beta,0,time-limited,2.000331,28312,,7,2.2,9,7393,2067,19981,,
uttt.easy.alpha_beta-random.t23,5,random,1,normal,0.000009,1,,,2.7,8,,,,,
uttt.easy.alpha_beta-random.t23,6,alpha_beta,0,time-limited,2.000721,29992,,7,7.3,9,8323,2340,25963,,
uttt.easy.alpha_beta-random.t23,7,random,1,normal,0.000008,1,,,3.6,9,,,,,
uttt.easy.alpha_beta-random.t23,8,alpha_beta,0,time-limited,2.000616,29608,,7,6.4,8,8139,2041,32061,,
uttt.easy.alpha_beta-random.t23,9,random,1,normal,0.000007,1,,,4.4,9,,,,,
uttt.easy.alpha_beta-random.t23,10,alpha_beta,0,time-limited,2.000648,30792,,7,4.5,8,9316,1534,39842,,
uttt.easy.alpha_beta-random.t23,11,random,1,normal,0.000007,1,,,5.1,9,,,,,
uttt.easy.alpha_beta-random.t23,12,alpha_beta,0,time-limited,2.000760,31880,,7,1.5,8,10639,2388,48091,,
uttt.easy.alpha_beta-random.t23,13,random,1,normal,0.000009,1,,,5.3,8,,,,,
uttt.easy.alpha_beta-random.t23,14,alpha_beta,0,time-limited,2.000558,31224,,7,3.7,8,10271,2341,56020,,
uttt.easy.alpha_beta-random.t23,15,random,1,normal,0.000007,1,,,7.4,8,,,,,
uttt.easy.alpha_beta-random.t23,16,alpha_beta,0,time-limited,2.000398,32423,,8,4.8,7,11493,3300,64213,,
uttt.easy.alpha_beta-random.t23,17,random,1,normal,0.000007,1,,,8.6,9,,,,,
uttt.easy.alpha_beta-random.t23,18,alpha_beta,0,time-limited,2.000730,34727,,8,6.7,7,12372,3892,72692,,
uttt.easy.alpha_beta-random.t23,19,random,1,normal,0.000009,1,,,7.5,7,,,,,
uttt.easy.alpha_beta-random.t23,20,alpha_beta,0,time-limited,2.001151,36295,,8,5.8,7,12678,3897,81472,,
uttt.easy.alpha_beta-random.t23,21,random,1,normal,0.000007,1,,,8.0,8,,,,,
uttt.easy.alpha_beta-random.t23,22,alpha_beta,0,time-limited,2.001056,34055,,8,0.1,7,8844,2609,87706,,
uttt.easy.alpha_beta-random.t23,23,random,1,normal,0.000006,1,,,1.0,7,,,,,
uttt.easy.alpha_beta-random.t23,24,alpha_beta,0,time-limited,2.000828,36791,,8,0.2,6,9662,1894,95473,,
uttt.easy.alpha_beta-random.t23,25,random,1,normal,0.000007,1,,,2.8,7,,,,,
uttt.easy.alpha_beta-random.t23,26,alpha_beta,0,time-limited,2.000034,35032,,7,8.3,7,5085,1317,99240,,
uttt.easy.alpha_beta-random.t23,27,random,1,normal,0.000007,1,,,3.8,7,,,,,
uttt.easy.alpha_beta-random.t23,28,alpha_beta,0,time-limited,2.000546,34808,,7,8.5,6,5370,1440,103169,,
uttt.easy.alpha_beta-random.t23,29,random,1,normal,0.000007,1,,,5.7,6,,,,,
uttt.easy.alpha_beta-random.t23,30,alpha_beta,0,time-limited,2.000929,38905,,6,7.2,6,8985,1165,110988,,
uttt.easy.alpha_beta-random.t23,31,random,1,normal,0.000007,1,,,2.1,6,,,,,
uttt.easy.alpha_beta-random.t23,32,alpha_beta,0,time-limited,2.000092,41656,,7,1.1,6,13241,1632,122591,,
uttt.easy.alpha_beta-random.t23,33,random,1,normal,0.000006,1,,,1.7,5,,,,,
uttt.easy.alpha_beta-random.t23,34,alpha_beta,0,time-limited,2.000347,43271,,8,7.1,5,11841,2049,132382,,
uttt.easy.alpha_beta-random.t23,35,random,1,normal,0.000007,1,,,1.4,4,,,,,
uttt.easy.alpha_beta-random.t23,36,alpha_beta,0,normal,0.851543,13963,,7,4.2,6,2059,795,133646,,
uttt.easy.alpha_beta-random.t23,37,random,1,normal,0.000007,1,,,2.6,5,,,,,
uttt.easy.alpha_beta-random.t23,38,alpha_beta,0,normal,0.001233,23,,1,8.4,23,0,0,133646,,
uttt.easy.random-mcts.t23,0,random,0,normal,0.000018,1,,,2.6,81,,,,,
uttt.easy.random-mcts.t23,1,mcts,1,time-limited,2.000097,,14396,,6.4,9,,,,14397,0
uttt.easy.random-mcts.t23,2,random,0,normal,0.000005,1,,,4.1,9,,,,,
uttt.easy.random-mcts.t23,3,mcts,1,time-limited,2.000012,,14220,,1.6,9,,,,14402,182
uttt.easy.random-mcts.t23,4,random,0,normal,0.000005,1,,,6.2,8,,,,,
uttt.easy.random-mcts.t23,5,mcts,1,time-limited,2.000077,,13887,,2.0,8,,,,14093,206
uttt.easy.random-mcts.t23,6,random,0,normal,0.000005,1,,,0.6,9,,,,,
uttt.easy.random-mcts.t23,7,mcts,1,time-limited,2.000061,,14144,,6.5,7,,,,14338,194
uttt.easy.random-mcts.t23,8,random,0,normal,0.000007,1,,,5.5,9,,,,,
uttt.easy.random-mcts.t23,9,mcts,1,time-limited,2.000098,,14116,,5.8,8,,,,14356,240
uttt.easy.random-mcts.t23,10,random,0,normal,0.000005,1,,,8.7,9,,,,,
uttt.easy.random-mcts.t23,11,mcts,1,time-limited,2.000028,,13976,,7.7,9,,,,14182,206
uttt.easy.random-mcts.t23,12,random,0,normal,0.000006,1,,,7.2,8,,,,,
uttt.easy.random-mcts.t23,13,mcts,1,time-limited,2.000021,,14084,,2.1,7,,,,14289,205
uttt.easy.random-mcts.t23,14,random,0,normal,0.000005,1,,,1.2,8,,,,,
uttt.easy.random-mcts.t23,15,mcts,1,time-limited,2.000112,,13755,,2.2,6,,,,14011,256
uttt.easy.random-mcts.t23,16,random,0,normal,0.000018,1,,,0.5,60,,,,,
uttt.easy.random-mcts.t23,17,mcts,1,time-limited,2.000010,,13994,,5.6,7,,,,14065,71
uttt.easy.random-mcts.t23,18,random,0,normal,0.000005,1,,,6.8,6,,,,,
uttt.easy.random-mcts.t23,19,mcts,1,time-limited,2.000080,,14062,,8.3,8,,,,14416,354
uttt.easy.random-mcts.t23,20,random,0,normal,0.000005,1,,,3.5,9,,,,,
uttt.easy.random-mcts.t23,21,mcts,1,time-limited,2.000079,,14578,,5.7,6,,,,14780,204
uttt.easy.random-mcts.t23,22,random,0,normal,0.000004,1,,,7.6,7,,,,,
uttt.easy.random-mcts.t23,23,mcts,1,time-limited,2.000081,,15555,,6.3,5,,,,16201,648
uttt.easy.random-mcts.t23,24,random,0,normal,0.000005,1,,,3.8,8,,,,,
uttt.easy.random-mcts.t23,25,mcts,1,time-limited,2.000073,,17660,,8.0,7,,,,17826,603
uttt.easy.random-mcts.t23,26,random,0,normal,0.000005,1,,,0.8,7,,,,,
uttt.easy.random-mcts.t23,27,mcts,1,time-limited,2.000009,,944083,,8.6,6,,,,1764,124
uttt.easy.mcts-random.t23,0,mcts,0,time-limited,2.000033,,11977,,8.2,81,,,,11978,0
uttt.easy.mcts-random.t23,1,random,1,normal,0.000006,1,,,2.7,9,,,,,
uttt.easy.mcts-random.t23,2,mcts,0,time-limited,2.000041,,13664,,7.6,9,,,,13680,16
uttt.easy.mcts-random.t23,3,random,1,normal,0.000005,1,,,6.2,9,,,,,
uttt.easy.mcts-random.t23,4,mcts,0,time-limited,2.000112,,13985,,2.0,8,,,,14156,171
uttt.easy.mcts-random.t23,5,random,1,normal,0.000005,1,,,0.2,9,,,,,
uttt.easy.mcts-random.t23,6,mcts,0,time-limited,2.000232,,13859,,2.4,7,,,,14057,198
uttt.easy.mcts-random.t23,7,random,1,normal,0.000009,1,,,4.7,9,,,,,
uttt.easy.mcts-random.t23,8,mcts,0,time-limited,2.000189,,14046,,7.7,8,,,,14279,233
uttt.easy.mcts-random.t23,9,random,1,normal,0.000008,1,,,7.5,7,,,,,
uttt.easy.mcts-random.t23,10,mcts,0,time-limited,2.000104,,13899,,5.3,9,,,,14169,270
uttt.easy.mcts-random.t23,11,random,1,normal,0.000005,1,,,3.7,9,,,,,
uttt.easy.mcts-random.t23,12,mcts,0,time-limited,2.000057,,13804,,7.8,6,,,,13981,177
uttt.easy.mcts-random.t23,13,random,1,normal,0.000007,1,,,8.7,8,,,,,
uttt.easy.mcts-random.t23,14,mcts,0,time-limited,2.000095,,13839,,2.8,62,,,,14261,422
uttt.easy.mcts-random.t23,15,random,1,normal,0.000005,1,,,8.3,7,,,,,
uttt.easy.mcts-random.t23,16,mcts,0,time-limited,2.000022,,15103,,3.1,8,,,,15145,42
uttt.easy.mcts-random.t23,17,random,1,normal,0.000005,1,,,1.1,9,,,,,
uttt.easy.mcts-random.t23,18,mcts,0,time-limited,2.000072,,14505,,1.5,8,,,,14729,224
uttt.easy.mcts-random.t23,19,random,1,normal,0.000005,1,,,5.8,8,,,,,
uttt.easy.mcts-random.t23,20,mcts,0,time-limited,2.000056,,14957,,8.4,6,,,,15192,235
uttt.easy.mcts-random.t23,21,random,1,normal,0.000004,1,,,4.0,8,,,,,
uttt.easy.mcts-random.t23,22,mcts,0,time-limited,2.000088,,14869,,0.3,8,,,,15204,335
uttt.easy.mcts-random.t23,23,random,1,normal,0.000005,1,,,3.5,7,,,,,
uttt.easy.mcts-random.t23,24,mcts,0,time-limited,2.000081,,15188,,5.0,7,,,,15459,275
uttt.easy.mcts-random.t23,25,random,1,normal,0.000005,1,,,0.6,7,,,,,
uttt.easy.mcts-random.t23,26,mcts,0,time-limited,2.000085,,15360,,6.4,8,,,,15779,428
uttt.easy.mcts-random.t23,27,random,1,normal,0.000006,1,,,4.5,7,,,,,
uttt.easy.mcts-random.t23,28,mcts,0,time-limited,2.000059,,18830,,5.6,6,,,,18168,225
uttt.easy.mcts-random.t23,29,random,1,normal,0.000005,1,,,6.5,7,,,,,
uttt.easy.mcts-random.t23,30,mcts,0,time-limited,2.000013,,220052,,8.6,36,,,,10378,1558
uttt.easy.heuristic-alpha_beta.t23,0,heuristic,0,normal,0.006395,81,,,5.5,81,,,,,
uttt.easy.heuristic-alpha_beta.t23,1,alpha_beta,1,time-limited,2.000929,29784,,7,5.0,8,7502,2201,5300,,
uttt.easy.heuristic-alpha_beta.t23,2,heuristic,0,normal,0.000803,9,,,0.5,9,,,,,
uttt.easy.heuristic-alpha_beta.t23,3,alpha_beta,1,time-limited,2.000309,31688,,7,5.1,7,9645,2629,12315,,
uttt.easy.heuristic-alpha_beta.t23,4,heuristic,0,normal,0.000911,9,,,1.3,9,,,,,
uttt.easy.heuristic-alpha_beta.t23,5,alpha_beta,1,time-limited,2.000102,33576,,7,3.2,9,11599,3165,20748,,
uttt.easy.heuristic-alpha_beta.t23,6,heuristic,0,normal,0.000827,9,,,2.7,9,,,,,
uttt.easy.heuristic-alpha_beta.t23,7,alpha_beta,1,time-limited,2.000075,33527,,8,7.3,9,12105,3501,29351,,
uttt.easy.heuristic-alpha_beta.t23,8,heuristic,0,normal,0.000812,8,,,3.8,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,9,alpha_beta,1,time-limited,2.000719,33527,,8,8.4,9,12104,3592,37863,,
uttt.easy.heuristic-alpha_beta.t23,10,heuristic,0,normal,0.000842,9,,,4.5,9,,,,,
uttt.easy.heuristic-alpha_beta.t23,11,alpha_beta,1,time-limited,2.000423,35575,,8,5.2,6,12259,3837,46284,,
uttt.easy.heuristic-alpha_beta.t23,12,heuristic,0,normal,0.001206,8,,,2.1,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,13,alpha_beta,1,time-limited,2.000490,36344,,7,1.6,8,12831,1996,57115,,
uttt.easy.heuristic-alpha_beta.t23,14,heuristic,0,normal,0.000764,9,,,6.6,9,,,,,
uttt.easy.heuristic-alpha_beta.t23,15,alpha_beta,1,time-limited,2.000352,36439,,8,6.7,8,13071,3287,66894,,
uttt.easy.heuristic-alpha_beta.t23,16,heuristic,0,normal,0.000888,8,,,7.5,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,17,alpha_beta,1,time-limited,2.001512,34905,,6,1.8,59,11862,3996,74760,,
uttt.easy.heuristic-alpha_beta.t23,18,heuristic,0,normal,0.001487,8,,,8.7,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,19,alpha_beta,1,time-limited,2.000328,33991,,8,7.0,7,10143,2990,81912,,
uttt.easy.heuristic-alpha_beta.t23,20,heuristic,0,normal,0.000681,8,,,0.3,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,21,alpha_beta,1,time-limited,2.000411,35688,,7,3.1,7,10408,2153,90167,,
uttt.easy.heuristic-alpha_beta.t23,22,heuristic,0,normal,0.000644,6,,,1.5,6,,,,,
uttt.easy.heuristic-alpha_beta.t23,23,alpha_beta,1,time-limited,2.000201,34249,,6,1.7,53,8171,2691,95646,,
uttt.easy.heuristic-alpha_beta.t23,24,heuristic,0,normal,0.000625,6,,,7.8,6,,,,,
uttt.easy.heuristic-alpha_beta.t23,25,alpha_beta,1,time-limited,2.000900,35321,,6,8.8,7,4387,1413,98619,,
uttt.easy.heuristic-alpha_beta.t23,26,heuristic,0,normal,0.000495,6,,,8.0,6,,,,,
uttt.easy.heuristic-alpha_beta.t23,27,alpha_beta,1,time-limited,2.000757,38440,,7,0.4,7,10791,1848,107559,,
uttt.easy.heuristic-alpha_beta.t23,28,heuristic,0,normal,0.000623,8,,,4.4,8,,,,,
uttt.easy.heuristic-alpha_beta.t23,29,alpha_beta,1,time-limited,2.000328,40327,,8,4.3,7,11740,2781,116518,,
uttt.easy.heuristic-alpha_beta.t23,30,heuristic,0,normal,0.000456,6,,,3.0,6,,,,,
uttt.easy.heuristic-alpha_beta.t23,31,alpha_beta,1,time-limited,2.000895,35960,,7,0.8,6,4848,1935,119430,,
uttt.easy.heuristic-alpha_beta.t23,32,heuristic,0,normal,0.000511,5,,,8.3,5,,,,,
uttt.easy.heuristic-alpha_beta.t23,33,alpha_beta,1,time-limited,2.000192,38952,,7,3.6,5,8092,2234,125287,,
uttt.easy.heuristic-alpha_beta.t23,34,heuristic,0,normal,0.000566,7,,,6.0,7,,,,,
uttt.easy.heuristic-alpha_beta.t23,35,alpha_beta,1,time-limited,2.000671,51064,,7,0.0,5,18674,5163,138797,,
uttt.easy.heuristic-alpha_beta.t23,36,heuristic,0,normal,0.002144,32,,,8.6,32,,,,,
uttt.easy.heuristic-alpha_beta.t23,37,alpha_beta,1,time-limited,2.000371,71095,,8,6.3,6,22983,4032,157741,,
uttt.easy.heuristic-alpha_beta.t23,38,heuristic,0,normal,0.000295,4,,,3.4,4,,,,,
uttt.easy.heuristic-alpha_beta.t23,39,alpha_beta,1,time-limited,2.000274,68104,,7,4.6,6,17782,2647,172875,,
uttt.easy.heuristic-alpha_beta.t23,40,heuristic,0,normal,0.000243,5,,,6.4,5,,,,,
uttt.easy.heuristic-alpha_beta.t23,41,alpha_beta,1,normal,0.279891,10229,,8,4.7,5,2850,942,174783,,
uttt.easy.heuristic-alpha_beta.t23,42,heuristic,0,normal,0.000242,5,,,7.2,5,,,,,
uttt.easy.heuristic-alpha_beta.t23,43,alpha_beta,1,time-limited,2.000165,186803,,60,2.4,7,127622,116424,185981,,
uttt.easy.heuristic-alpha_beta.t23,44,heuristic,0,normal,0.000169,4,,,4.8,4,,,,,
uttt.easy.heuristic-alpha_beta.t23,45,alpha_beta,1,normal,0.118492,13237,,64,2.2,13,9809,9809,185981,,
uttt.easy.heuristic-alpha_beta.t23,46,heuristic,0,normal,0.000207,5,,,2.6,5,,,,,
uttt.easy.heuristic-alpha_beta.t23,47,alpha_beta,1,normal,0.013468,1364,,64,6.2,4,990,990,185981,,
uttt.easy.heuristic-alpha_beta.t23,48,heuristic,0,normal,0.000167,4,,,2.8,4,,,,,
uttt.easy.heuristic-alpha_beta.t23,49,alpha_beta,1,normal,0.011759,1209,,64,6.8,6,759,758,185982,,
uttt.easy.heuristic-alpha_beta.t23,50,heuristic,0,normal,0.000151,5,,,4.0,5,,,,,
uttt.easy.heuristic-alpha_beta.t23,51,alpha_beta,1,normal,0.001181,130,,64,6.5,2,63,63,185982,,
uttt.easy.alpha_beta-heuristic.t23,0,alpha_beta,0,time-limited,2.000414,33817,,6,0.0,81,12147,2942,9204,,
uttt.easy.alpha_beta-heuristic.t23,1,heuristic,1,normal,0.000674,8,,,0.1,8,,,,,
uttt.easy.alpha_beta-heuristic.t23,2,alpha_beta,0,time-limited,2.000446,29640,,7,1.1,9,8080,2170,15113,,
uttt.easy.alpha_beta-heuristic.t23,3,heuristic,1,normal,0.000737,8,,,1.3,8,,,,,
uttt.easy.alpha_beta-heuristic.t23,4,alpha_beta,0,time-limited,2.000227,29976,,7,3.2,9,8927,2417,21623,,
uttt.easy.alpha_beta-heuristic.t23,5,heuristic,1,normal,0.000808,9,,,2.4,9,,,,,
uttt.easy.alpha_beta-heuristic.t23,6,alpha_beta,0,time-limited,2.000507,33160,,7,4.3,9,11577,3012,30187,,
uttt.easy.alpha_beta-heuristic.t23,7,heuristic,1,normal,0.000746,8,,,3.7,8,,,,,
uttt.easy.alpha_beta-heuristic.t23,8,alpha_beta,0,time-limited,2.000439,32855,,8,7.4,9,11763,3187,38762,,
uttt.easy.alpha_beta-heuristic.t23,9,heuristic,1,normal,0.000736,8,,,4.2,8,,,,,
uttt.easy.alpha_beta-heuristic.t23,10,alpha_beta,0,time-limited,2.000101,31847,,8,2.5,8,10881,2595,47045,,
uttt.easy.alpha_beta-heuristic.t23,11,heuristic,1,normal,0.000910,9,,,5.2,9,,,,,
uttt.easy.alpha_beta-heuristic.t23,12,alpha_beta,0,time-limited,2.000378,30104,,7,2.8,7,8425,1946,53524,,
uttt.easy.alpha_beta-heuristic.t23,13,heuristic,1,normal,0.000859,9,,,8.1,9,,,,,
uttt.easy.alpha_beta-heuristic.t23,14,alpha_beta,0,time-limited,2.000823,30984,,7,1.0,7,8067,2290,59301,,
uttt.easy.alpha_beta-heuristic.t23,15,heuristic,1,normal,0.000647,7,,,0.7,7,,,,,
uttt.easy.alpha_beta-heuristic.t23,16,alpha_beta,0,time-limited,2.000160,30184,,7,7.7,8,6952,2004,64248,,
uttt.easy.alpha_beta-heuristic.t23,17,heuristic,1,normal,0.000661,7,,,7.1,7,,,,,
uttt.easy.alpha_beta-heuristic.t23,18,alpha_beta,0,time-limited,2.000057,34215,,8,1.2,6,10276,2269,72254,,
uttt.easy.alpha_beta-heuristic.t23,19,heuristic,1,normal,0.000523,6,,,2.2,6,,,,,
uttt.easy.alpha_beta-heuristic.t23,20,alpha_beta,0,time-limited,2.001024,30824,,7,2.6,5,4928,1592,75590,,
uttt.easy.alpha_beta-heuristic.t23,21,heuristic,1,normal,0.000787,9,,,6.5,9,,,,,
uttt.easy.alpha_beta-heuristic.t23,22,alpha_beta,0,time-limited,2.001285,29576,,7,5.7,8,3774,1208,78155,,
uttt.easy.alpha_beta-heuristic.t23,23,heuristic,1,normal,0.000535,6,,,7.0,6,,,,,
uttt.easy.alpha_beta-heuristic.t23,24,alpha_beta,0,time-limited,2.000237,33831,,8,0.4,6,10028,2296,85886,,
uttt.easy.alpha_beta-heuristic.t23,25,heuristic,1,normal,0.000614,7,,,4.8,7,,,,,
uttt.easy.alpha_beta-heuristic.t23,26,alpha_beta,0,time-limited,2.000364,32472,,7,8.6,8,7485,1618,91752,,
uttt.easy.alpha_beta-heuristic.t23,27,heuristic,1,normal,0.000698,8,,,6.8,8,,,,,
uttt.easy.alpha_beta-heuristic.t23,28,alpha_beta,0,time-limited,2.000699,35623,,8,8.0,7,11438,2358,100829,,
uttt.easy.alpha_beta-heuristic.t23,29,heuristic,1,normal,0.000470,5,,,0.8,5,,,,,
uttt.easy.alpha_beta-heuristic.t23,30,alpha_beta,0,time-limited,2.000676,39767,,8,8.3,6,12090,2845,110074,,
uttt.easy.alpha_beta-heuristic.t23,31,heuristic,1,normal,0.000740,7,,,3.1,7,,,,,
uttt.easy.alpha_beta-heuristic.t23,32,alpha_beta,0,time-limited,2.000162,42808,,7,2.7,39,12339,3229,119183,,
uttt.easy.alpha_beta-heuristic.t23,33,heuristic,1,normal,0.000393,5,,,7.2,5,,,,,
uttt.easy.alpha_beta-heuristic.t23,34,alpha_beta,0,time-limited,2.000335,50953,,6,0.6,30,12048,3887,127343,,
uttt.easy.alpha_beta-heuristic.t23,35,heuristic,1,normal,0.000395,7,,,6.2,7,,,,,
uttt.easy.alpha_beta-heuristic.t23,36,alpha_beta,0,normal,0.000937,22,,1,0.2,22,0,0,127343,,
uttt.easy.heuristic-mcts.t23,0,heuristic,0,normal,0.008452,81,,,6.2,81,,,,,
uttt.easy.heuristic-mcts.t23,1,mcts,1,time-limited,2.000093,,14267,,2.4,9,,,,14268,0
uttt.easy.heuristic-mcts.t23,2,heuristic,0,normal,0.000756,9,,,4.7,9,,,,,
uttt.easy.heuristic-mcts.t23,3,mcts,1,time-limited,2.002411,,14304,,7.7,9,,,,14483,179
uttt.easy.heuristic-mcts.t23,4,heuristic,0,normal,0.000826,8,,,7.4,8,,,,,
uttt.easy.heuristic-mcts.t23,5,mcts,1,time-limited,2.000051,,14057,,4.8,8,,,,14260,203
uttt.easy.heuristic-mcts.t23,6,heuristic,0,normal,0.000779,9,,,8.0,9,,,,,
uttt.easy.heuristic-mcts.t23,7,mcts,1,time-limited,2.000079,,13870,,0.0,9,,,,14071,201
uttt.easy.heuristic-mcts.t23,8,heuristic,0,normal,0.000756,8,,,0.8,8,,,,,
uttt.easy.heuristic-mcts.t23,9,mcts,1,time-limited,2.000158,,13969,,8.3,8,,,,14169,200
uttt.easy.heuristic-mcts.t23,10,heuristic,0,normal,0.000859,9,,,3.2,9,,,,,
uttt.easy.heuristic-mcts.t23,11,mcts,1,time-limited,2.000100,,13984,,2.5,8,,,,14182,198
uttt.easy.heuristic-mcts.t23,12,heuristic,0,normal,0.000825,9,,,5.7,9,,,,,
uttt.easy.heuristic-mcts.t23,13,mcts,1,time-limited,2.000105,,13998,,7.8,7,,,,14204,206
uttt.easy.heuristic-mcts.t23,14,heuristic,0,normal,0.000639,7,,,8.4,7,,,,,
uttt.easy.heuristic-mcts.t23,15,mcts,1,time-limited,2.000027,,13789,,4.4,7,,,,14094,305
uttt.easy.heuristic-mcts.t23,16,heuristic,0,normal,0.000552,6,,,4.0,6,,,,,
uttt.easy.heuristic-mcts.t23,17,mcts,1,time-limited,2.000026,,13877,,0.2,7,,,,14256,379
uttt.easy.heuristic-mcts.t23,18,heuristic,0,normal,0.000642,7,,,2.3,7,,,,,
uttt.easy.heuristic-mcts.t23,19,mcts,1,time-limited,2.000100,,13907,,3.1,8,,,,14260,353
